z,potential
3.406943867720529084e+01,-2.530363064771984360e-01
3.413983007943091508e+01,-2.516176502340558008e-01
3.421022148165654642e+01,-2.501413615569266780e-01
3.428061288388217775e+01,-2.486067019418703450e-01
3.435100428610780909e+01,-2.470144519258365701e-01
3.442139568833343333e+01,-2.453682060161135603e-01
3.449178709055907177e+01,-2.436733204672438813e-01
3.456217849278469600e+01,-2.419376616189961027e-01
3.463256989501033445e+01,-2.401699363527176889e-01
3.470296129723596579e+01,-2.383806809876524713e-01
3.477335269946159002e+01,-2.365810071356259647e-01
3.484374410168722846e+01,-2.347822113173833047e-01
3.491413550391285270e+01,-2.329956765805107077e-01
3.498452690613848404e+01,-2.312321387527549732e-01
3.505491830836411538e+01,-2.295018961062265384e-01
3.512530971058974671e+01,-2.278135994880845505e-01
3.519570111281537805e+01,-2.261745155385843642e-01
3.526609251504100939e+01,-2.245895374125581323e-01
3.533648391726663363e+01,-2.230619042944146924e-01
3.540687531949227207e+01,-2.215916827555756974e-01
3.547726672171790341e+01,-2.201773145310375324e-01
3.554765812394352764e+01,-2.188145857458848598e-01
3.561804952616916609e+01,-2.174971513870016249e-01
3.568844092839479032e+01,-2.162161913217569287e-01
3.575883233062042876e+01,-2.149622193471321940e-01
3.582922373284605300e+01,-2.137261177759741670e-01
3.589961513507168434e+01,-2.125033786762658139e-01
3.597000653729731567e+01,-2.112981138790253066e-01
3.604039793952294701e+01,-2.101259881448878097e-01
3.611078934174857125e+01,-2.090089602255090773e-01
3.618118074397420969e+01,-2.079642910636144149e-01
3.625157214619984103e+01,-2.069991760730442165e-01
3.632196354842546526e+01,-2.061039907291663253e-01
3.639235495065110371e+01,-2.052644972206604523e-01
3.646274635287672794e+01,-2.044627230679874896e-01
3.653313775510236638e+01,-2.036808383502232145e-01
3.660352915732799062e+01,-2.029011261209719974e-01
3.667392055955362196e+01,-2.021053183004133114e-01
3.674431196177925329e+01,-2.012758590907679501e-01
3.681470336400488463e+01,-2.003981583360375796e-01
3.688509476623050887e+01,-1.994549144214686209e-01
3.695548616845614731e+01,-1.984357370714249780e-01
3.702587757068177865e+01,-1.973363494056060985e-01
3.709626897290740999e+01,-1.961620536105116996e-01
3.716666037513304133e+01,-1.949267976333180219e-01
3.723705177735866556e+01,-1.936428426621250865e-01
3.730744317958430400e+01,-1.923228435922529622e-01
3.737783458180992824e+01,-1.909667929964020683e-01
3.744822598403555958e+01,-1.895716034694205077e-01
3.751861738626119092e+01,-1.881318608041843421e-01
3.758900878848682225e+01,-1.866417672658170213e-01
3.765940019071246070e+01,-1.850970176045929338e-01
3.772979159293808493e+01,-1.834937663906009986e-01
3.780018299516371627e+01,-1.818293167669727262e-01
3.787057439738934761e+01,-1.801023499982843667e-01
3.794096579961497895e+01,-1.783123954595348115e-01
3.801135720184060318e+01,-1.764597289656232859e-01
3.808174860406624163e+01,-1.745465662800086137e-01
3.815214000629186586e+01,-1.725758621001361182e-01
3.822253140851750430e+01,-1.705517376459180778e-01
3.829292281074312854e+01,-1.684794147626514915e-01
3.836331421296875988e+01,-1.663641808154983082e-01
3.843370561519439121e+01,-1.642118081003106633e-01
3.850409701742002255e+01,-1.620272884645092282e-01
3.857448841964565389e+01,-1.598156581224298989e-01
3.864487982187128523e+01,-1.575812346477192538e-01
3.871527122409691657e+01,-1.553276971913565563e-01
3.878566262632254791e+01,-1.530584709579879688e-01
3.885605402854817925e+01,-1.507760538222708280e-01
3.892644543077380348e+01,-1.484829089499332122e-01
3.899683683299944192e+01,-1.461809368861476666e-01
3.906722823522506616e+01,-1.438715849622790588e-01
3.913761963745069750e+01,-1.415564080075449593e-01
3.920801103967632883e+01,-1.392364611625496462e-01
3.927840244190196017e+01,-1.369124408436196150e-01
